"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","ELDLYPOP","TOT","PC_POP","A","1998",15.38168,
"AUT","ELDLYPOP","TOT","PC_POP","A","1999",15.4109,
"AUT","ELDLYPOP","TOT","PC_POP","A","2000",15.4257,
"AUT","ELDLYPOP","TOT","PC_POP","A","2001",15.46345,
"AUT","ELDLYPOP","TOT","PC_POP","A","2002",15.46417,
"AUT","ELDLYPOP","TOT","PC_POP","A","2003",15.44418,
"AUT","ELDLYPOP","TOT","PC_POP","A","2004",15.71051,
"AUT","ELDLYPOP","TOT","PC_POP","A","2005",16.22272,
"AUT","ELDLYPOP","TOT","PC_POP","A","2006",16.66498,
"AUT","ELDLYPOP","TOT","PC_POP","A","2007",17.0263,
"AUT","ELDLYPOP","TOT","PC_POP","A","2008",17.26226,
"AUT","ELDLYPOP","TOT","PC_POP","A","2009",17.52617,
"AUT","ELDLYPOP","TOT","PC_POP","A","2010",17.67241,
"AUT","ELDLYPOP","TOT","PC_POP","A","2011",17.68956,
"AUT","ELDLYPOP","TOT","PC_POP","A","2012",17.94689,
"AUT","ELDLYPOP","TOT","PC_POP","A","2013",18.2115,"B"
"BEL","ELDLYPOP","TOT","PC_POP","A","1970",13.39274,
"BEL","ELDLYPOP","TOT","PC_POP","A","1971",13.49166,
"BEL","ELDLYPOP","TOT","PC_POP","A","1972",13.60937,
"BEL","ELDLYPOP","TOT","PC_POP","A","1973",13.73958,
"BEL","ELDLYPOP","TOT","PC_POP","A","1974",13.84517,
"BEL","ELDLYPOP","TOT","PC_POP","A","1975",13.92486,
"BEL","ELDLYPOP","TOT","PC_POP","A","1976",13.98649,
"BEL","ELDLYPOP","TOT","PC_POP","A","1977",14.04822,
"BEL","ELDLYPOP","TOT","PC_POP","A","1978",14.15876,
"BEL","ELDLYPOP","TOT","PC_POP","A","1979",14.27115,
"BEL","ELDLYPOP","TOT","PC_POP","A","1980",14.25964,
"BEL","ELDLYPOP","TOT","PC_POP","A","1981",14.21179,
"BEL","ELDLYPOP","TOT","PC_POP","A","1982",14.09245,
"BEL","ELDLYPOP","TOT","PC_POP","A","1983",13.81996,
"BEL","ELDLYPOP","TOT","PC_POP","A","1984",13.68175,
"BEL","ELDLYPOP","TOT","PC_POP","A","1985",13.82568,
"BEL","ELDLYPOP","TOT","PC_POP","A","1986",14.08268,
"BEL","ELDLYPOP","TOT","PC_POP","A","1987",14.28465,
"BEL","ELDLYPOP","TOT","PC_POP","A","1988",14.48589,
"BEL","ELDLYPOP","TOT","PC_POP","A","1989",14.71494,
"BEL","ELDLYPOP","TOT","PC_POP","A","1990",14.92237,
"BEL","ELDLYPOP","TOT","PC_POP","A","1991",15.12554,
"BEL","ELDLYPOP","TOT","PC_POP","A","1992",15.30978,
"BEL","ELDLYPOP","TOT","PC_POP","A","1993",15.47762,
"BEL","ELDLYPOP","TOT","PC_POP","A","1994",15.66006,
"BEL","ELDLYPOP","TOT","PC_POP","A","1995",15.89328,
"BEL","ELDLYPOP","TOT","PC_POP","A","1996",16.14061,
"BEL","ELDLYPOP","TOT","PC_POP","A","1997",16.36182,
"BEL","ELDLYPOP","TOT","PC_POP","A","1998",16.54435,
"BEL","ELDLYPOP","TOT","PC_POP","A","1999",16.68494,
"BEL","ELDLYPOP","TOT","PC_POP","A","2000",16.80198,
"BEL","ELDLYPOP","TOT","PC_POP","A","2001",16.89642,
"BEL","ELDLYPOP","TOT","PC_POP","A","2002",16.97887,
"BEL","ELDLYPOP","TOT","PC_POP","A","2003",17.07047,
"BEL","ELDLYPOP","TOT","PC_POP","A","2004",17.1748,
"BEL","ELDLYPOP","TOT","PC_POP","A","2005",17.21847,
"BEL","ELDLYPOP","TOT","PC_POP","A","2006",17.15534,
"BEL","ELDLYPOP","TOT","PC_POP","A","2007",17.08021,
"BEL","ELDLYPOP","TOT","PC_POP","A","2008",17.07055,
"BEL","ELDLYPOP","TOT","PC_POP","A","2009",17.121,
"BEL","ELDLYPOP","TOT","PC_POP","A","2010",17.1394,
"BEL","ELDLYPOP","TOT","PC_POP","A","2011",17.23479,
"BEL","ELDLYPOP","TOT","PC_POP","A","2012",17.45372,
"BEL","ELDLYPOP","TOT","PC_POP","A","2013",17.66933,
"BEL","ELDLYPOP","TOT","PC_POP","A","2014",17.93738,
"CAN","ELDLYPOP","TOT","PC_POP","A","1970",8.047271,
"CAN","ELDLYPOP","TOT","PC_POP","A","1971",8.027502,
"CAN","ELDLYPOP","TOT","PC_POP","A","1972",8.137547,
"CAN","ELDLYPOP","TOT","PC_POP","A","1973",8.247376,
"CAN","ELDLYPOP","TOT","PC_POP","A","1974",8.352332,
"CAN","ELDLYPOP","TOT","PC_POP","A","1975",8.460442,
"CAN","ELDLYPOP","TOT","PC_POP","A","1976",8.626865,
"CAN","ELDLYPOP","TOT","PC_POP","A","1977",8.804687,
"CAN","ELDLYPOP","TOT","PC_POP","A","1978",8.997204,
"CAN","ELDLYPOP","TOT","PC_POP","A","1979",9.222379,
"CAN","ELDLYPOP","TOT","PC_POP","A","1980",9.406102,
"CAN","ELDLYPOP","TOT","PC_POP","A","1981",9.580983,
"CAN","ELDLYPOP","TOT","PC_POP","A","1982",9.72648,
"CAN","ELDLYPOP","TOT","PC_POP","A","1983",9.855712,
"CAN","ELDLYPOP","TOT","PC_POP","A","1984",10.01679,
"CAN","ELDLYPOP","TOT","PC_POP","A","1985",10.25462,
"CAN","ELDLYPOP","TOT","PC_POP","A","1986",10.49042,
"CAN","ELDLYPOP","TOT","PC_POP","A","1987",10.74224,
"CAN","ELDLYPOP","TOT","PC_POP","A","1988",10.93237,
"CAN","ELDLYPOP","TOT","PC_POP","A","1989",11.10459,
"CAN","ELDLYPOP","TOT","PC_POP","A","1990",11.2827,
"CAN","ELDLYPOP","TOT","PC_POP","A","1991",11.46082,
"CAN","ELDLYPOP","TOT","PC_POP","A","1992",11.60441,
"CAN","ELDLYPOP","TOT","PC_POP","A","1993",11.73841,
"CAN","ELDLYPOP","TOT","PC_POP","A","1994",11.84688,
"CAN","ELDLYPOP","TOT","PC_POP","A","1995",11.97432,
"CAN","ELDLYPOP","TOT","PC_POP","A","1996",12.08873,
"CAN","ELDLYPOP","TOT","PC_POP","A","1997",12.22492,
"CAN","ELDLYPOP","TOT","PC_POP","A","1998",12.35478,
"CAN","ELDLYPOP","TOT","PC_POP","A","1999",12.45928,
"CAN","ELDLYPOP","TOT","PC_POP","A","2000",12.55728,
"CAN","ELDLYPOP","TOT","PC_POP","A","2001",12.64482,
"CAN","ELDLYPOP","TOT","PC_POP","A","2002",12.72997,
"CAN","ELDLYPOP","TOT","PC_POP","A","2003",12.84566,
"CAN","ELDLYPOP","TOT","PC_POP","A","2004",12.96606,
"CAN","ELDLYPOP","TOT","PC_POP","A","2005",13.08672,
"CAN","ELDLYPOP","TOT","PC_POP","A","2006",13.27605,
"CAN","ELDLYPOP","TOT","PC_POP","A","2007",13.45915,
"CAN","ELDLYPOP","TOT","PC_POP","A","2008",13.67557,
"CAN","ELDLYPOP","TOT","PC_POP","A","2009",13.90747,
"CAN","ELDLYPOP","TOT","PC_POP","A","2010",14.15542,
"CAN","ELDLYPOP","TOT","PC_POP","A","2011",14.45124,
"CAN","ELDLYPOP","TOT","PC_POP","A","2012",14.87027,"B"
"CAN","ELDLYPOP","TOT","PC_POP","A","2013",15.30694,
"CAN","ELDLYPOP","TOT","PC_POP","A","2014",15.71469,
"CZE","ELDLYPOP","TOT","PC_POP","A","1970",12.09219,
"CZE","ELDLYPOP","TOT","PC_POP","A","1971",12.28557,
"CZE","ELDLYPOP","TOT","PC_POP","A","1972",12.52591,
"CZE","ELDLYPOP","TOT","PC_POP","A","1973",12.73942,
"CZE","ELDLYPOP","TOT","PC_POP","A","1974",12.92196,
"CZE","ELDLYPOP","TOT","PC_POP","A","1975",13.09383,
"CZE","ELDLYPOP","TOT","PC_POP","A","1976",13.2472,
"CZE","ELDLYPOP","TOT","PC_POP","A","1977",13.37659,
"CZE","ELDLYPOP","TOT","PC_POP","A","1978",13.49119,
"CZE","ELDLYPOP","TOT","PC_POP","A","1979",13.57296,
"CZE","ELDLYPOP","TOT","PC_POP","A","1980",13.46288,
"CZE","ELDLYPOP","TOT","PC_POP","A","1981",13.0959,
"CZE","ELDLYPOP","TOT","PC_POP","A","1982",12.65671,
"CZE","ELDLYPOP","TOT","PC_POP","A","1983",12.17775,
"CZE","ELDLYPOP","TOT","PC_POP","A","1984",11.86467,
"CZE","ELDLYPOP","TOT","PC_POP","A","1985",11.82465,
"CZE","ELDLYPOP","TOT","PC_POP","A","1986",11.90665,
"CZE","ELDLYPOP","TOT","PC_POP","A","1987",12.05991,
"CZE","ELDLYPOP","TOT","PC_POP","A","1988",12.23879,
"CZE","ELDLYPOP","TOT","PC_POP","A","1989",12.39316,
"CZE","ELDLYPOP","TOT","PC_POP","A","1990",12.50658,
"CZE","ELDLYPOP","TOT","PC_POP","A","1991",12.70553,
"CZE","ELDLYPOP","TOT","PC_POP","A","1992",12.8195,
"CZE","ELDLYPOP","TOT","PC_POP","A","1993",12.94139,
"CZE","ELDLYPOP","TOT","PC_POP","A","1994",13.0697,
"CZE","ELDLYPOP","TOT","PC_POP","A","1995",13.21973,
"CZE","ELDLYPOP","TOT","PC_POP","A","1996",13.39341,
"CZE","ELDLYPOP","TOT","PC_POP","A","1997",13.55167,
"CZE","ELDLYPOP","TOT","PC_POP","A","1998",13.67585,
"CZE","ELDLYPOP","TOT","PC_POP","A","1999",13.77071,
"CZE","ELDLYPOP","TOT","PC_POP","A","2000",13.84135,
"CZE","ELDLYPOP","TOT","PC_POP","A","2001",13.82226,
"CZE","ELDLYPOP","TOT","PC_POP","A","2002",13.87769,
"CZE","ELDLYPOP","TOT","PC_POP","A","2003",13.91703,
"CZE","ELDLYPOP","TOT","PC_POP","A","2004",13.98939,
"CZE","ELDLYPOP","TOT","PC_POP","A","2005",14.12161,
"CZE","ELDLYPOP","TOT","PC_POP","A","2006",14.30708,
"CZE","ELDLYPOP","TOT","PC_POP","A","2007",14.48915,
"CZE","ELDLYPOP","TOT","PC_POP","A","2008",14.72276,
"CZE","ELDLYPOP","TOT","PC_POP","A","2009",15.04446,
"CZE","ELDLYPOP","TOT","PC_POP","A","2010",15.37319,
"CZE","ELDLYPOP","TOT","PC_POP","A","2011",15.90233,
"CZE","ELDLYPOP","TOT","PC_POP","A","2012",16.50319,
"CZE","ELDLYPOP","TOT","PC_POP","A","2013",17.08978,
"CZE","ELDLYPOP","TOT","PC_POP","A","2014",17.60494,"B"
"DNK","ELDLYPOP","TOT","PC_POP","A","1970",12.27378,
"DNK","ELDLYPOP","TOT","PC_POP","A","1971",12.47594,
"DNK","ELDLYPOP","TOT","PC_POP","A","1972",12.68234,
"DNK","ELDLYPOP","TOT","PC_POP","A","1973",12.892,
"DNK","ELDLYPOP","TOT","PC_POP","A","1974",13.13594,
"DNK","ELDLYPOP","TOT","PC_POP","A","1975",13.39083,
"DNK","ELDLYPOP","TOT","PC_POP","A","1976",13.61379,
"DNK","ELDLYPOP","TOT","PC_POP","A","1977",13.84009,
"DNK","ELDLYPOP","TOT","PC_POP","A","1978",14.06752,
"DNK","ELDLYPOP","TOT","PC_POP","A","1979",14.25582,
"DNK","ELDLYPOP","TOT","PC_POP","A","1980",14.40737,
"DNK","ELDLYPOP","TOT","PC_POP","A","1981",14.54145,
"DNK","ELDLYPOP","TOT","PC_POP","A","1982",14.68392,
"DNK","ELDLYPOP","TOT","PC_POP","A","1983",14.82617,
"DNK","ELDLYPOP","TOT","PC_POP","A","1984",14.94267,
"DNK","ELDLYPOP","TOT","PC_POP","A","1985",15.08683,
"DNK","ELDLYPOP","TOT","PC_POP","A","1986",15.25972,
"DNK","ELDLYPOP","TOT","PC_POP","A","1987",15.37759,
"DNK","ELDLYPOP","TOT","PC_POP","A","1988",15.46872,
"DNK","ELDLYPOP","TOT","PC_POP","A","1989",15.55085,
"DNK","ELDLYPOP","TOT","PC_POP","A","1990",15.58484,
"DNK","ELDLYPOP","TOT","PC_POP","A","1991",15.57926,
"DNK","ELDLYPOP","TOT","PC_POP","A","1992",15.54045,
"DNK","ELDLYPOP","TOT","PC_POP","A","1993",15.46094,
"DNK","ELDLYPOP","TOT","PC_POP","A","1994",15.36388,
"DNK","ELDLYPOP","TOT","PC_POP","A","1995",15.23086,
"DNK","ELDLYPOP","TOT","PC_POP","A","1996",15.09104,
"DNK","ELDLYPOP","TOT","PC_POP","A","1997",14.99014,
"DNK","ELDLYPOP","TOT","PC_POP","A","1998",14.91205,
"DNK","ELDLYPOP","TOT","PC_POP","A","1999",14.85277,
"DNK","ELDLYPOP","TOT","PC_POP","A","2000",14.81704,
"DNK","ELDLYPOP","TOT","PC_POP","A","2001",14.80306,
"DNK","ELDLYPOP","TOT","PC_POP","A","2002",14.81544,
"DNK","ELDLYPOP","TOT","PC_POP","A","2003",14.86789,
"DNK","ELDLYPOP","TOT","PC_POP","A","2004",14.96044,
"DNK","ELDLYPOP","TOT","PC_POP","A","2005",15.0895,
"DNK","ELDLYPOP","TOT","PC_POP","A","2006",15.24452,
"DNK","ELDLYPOP","TOT","PC_POP","A","2007",15.45185,
"DNK","ELDLYPOP","TOT","PC_POP","A","2008",15.73222,
"DNK","ELDLYPOP","TOT","PC_POP","A","2009",16.09926,
"DNK","ELDLYPOP","TOT","PC_POP","A","2010",16.55322,
"DNK","ELDLYPOP","TOT","PC_POP","A","2011",17.07064,
"DNK","ELDLYPOP","TOT","PC_POP","A","2012",17.59689,
"DNK","ELDLYPOP","TOT","PC_POP","A","2013",18.04595,"B"
"FIN","ELDLYPOP","TOT","PC_POP","A","1970",9.140252,
"FIN","ELDLYPOP","TOT","PC_POP","A","1971",9.431917,
"FIN","ELDLYPOP","TOT","PC_POP","A","1972",9.698276,
"FIN","ELDLYPOP","TOT","PC_POP","A","1973",9.987141,
"FIN","ELDLYPOP","TOT","PC_POP","A","1974",10.29631,
"FIN","ELDLYPOP","TOT","PC_POP","A","1975",10.61121,
"FIN","ELDLYPOP","TOT","PC_POP","A","1976",10.91832,
"FIN","ELDLYPOP","TOT","PC_POP","A","1977",11.2471,
"FIN","ELDLYPOP","TOT","PC_POP","A","1978",11.52956,
"FIN","ELDLYPOP","TOT","PC_POP","A","1979",11.77335,
"FIN","ELDLYPOP","TOT","PC_POP","A","1980",11.96903,
"FIN","ELDLYPOP","TOT","PC_POP","A","1981",12.125,
"FIN","ELDLYPOP","TOT","PC_POP","A","1982",12.24363,
"FIN","ELDLYPOP","TOT","PC_POP","A","1983",12.35585,
"FIN","ELDLYPOP","TOT","PC_POP","A","1984",12.39246,
"FIN","ELDLYPOP","TOT","PC_POP","A","1985",12.4847,
"FIN","ELDLYPOP","TOT","PC_POP","A","1986",12.66775,
"FIN","ELDLYPOP","TOT","PC_POP","A","1987",12.85483,
"FIN","ELDLYPOP","TOT","PC_POP","A","1988",13.03821,
"FIN","ELDLYPOP","TOT","PC_POP","A","1989",13.21515,
"FIN","ELDLYPOP","TOT","PC_POP","A","1990",13.37746,
"FIN","ELDLYPOP","TOT","PC_POP","A","1991",13.54208,
"FIN","ELDLYPOP","TOT","PC_POP","A","1992",13.68505,
"FIN","ELDLYPOP","TOT","PC_POP","A","1993",13.83735,
"FIN","ELDLYPOP","TOT","PC_POP","A","1994",14.01336,
"FIN","ELDLYPOP","TOT","PC_POP","A","1995",14.213,
"FIN","ELDLYPOP","TOT","PC_POP","A","1996",14.4,
"FIN","ELDLYPOP","TOT","PC_POP","A","1997",14.55253,
"FIN","ELDLYPOP","TOT","PC_POP","A","1998",14.67107,
"FIN","ELDLYPOP","TOT","PC_POP","A","1999",14.77251,
"FIN","ELDLYPOP","TOT","PC_POP","A","2000",14.91499,
"FIN","ELDLYPOP","TOT","PC_POP","A","2001",15.07325,
"FIN","ELDLYPOP","TOT","PC_POP","A","2002",15.24707,
"FIN","ELDLYPOP","TOT","PC_POP","A","2003",15.46135,
"FIN","ELDLYPOP","TOT","PC_POP","A","2004",15.72303,
"FIN","ELDLYPOP","TOT","PC_POP","A","2005",15.93595,
"FIN","ELDLYPOP","TOT","PC_POP","A","2006",16.25214,
"FIN","ELDLYPOP","TOT","PC_POP","A","2007",16.48705,
"FIN","ELDLYPOP","TOT","PC_POP","A","2008",16.63843,
"FIN","ELDLYPOP","TOT","PC_POP","A","2009",16.87582,
"FIN","ELDLYPOP","TOT","PC_POP","A","2010",17.26645,
"FIN","ELDLYPOP","TOT","PC_POP","A","2011",17.81737,
"FIN","ELDLYPOP","TOT","PC_POP","A","2012",18.45216,
"FIN","ELDLYPOP","TOT","PC_POP","A","2013",19.06601,
"FIN","ELDLYPOP","TOT","PC_POP","A","2014",19.93787,
"FRA","ELDLYPOP","TOT","PC_POP","A","1970",12.87242,
"FRA","ELDLYPOP","TOT","PC_POP","A","1971",12.98557,
"FRA","ELDLYPOP","TOT","PC_POP","A","1972",13.0918,
"FRA","ELDLYPOP","TOT","PC_POP","A","1973",13.20303,
"FRA","ELDLYPOP","TOT","PC_POP","A","1974",13.33145,
"FRA","ELDLYPOP","TOT","PC_POP","A","1975",13.47319,
"FRA","ELDLYPOP","TOT","PC_POP","A","1976",13.58865,
"FRA","ELDLYPOP","TOT","PC_POP","A","1977",13.71169,
"FRA","ELDLYPOP","TOT","PC_POP","A","1978",13.85701,
"FRA","ELDLYPOP","TOT","PC_POP","A","1979",13.97925,
"FRA","ELDLYPOP","TOT","PC_POP","A","1980",13.92623,
"FRA","ELDLYPOP","TOT","PC_POP","A","1981",13.64069,
"FRA","ELDLYPOP","TOT","PC_POP","A","1982",13.31401,
"FRA","ELDLYPOP","TOT","PC_POP","A","1983",13.04428,
"FRA","ELDLYPOP","TOT","PC_POP","A","1984",12.85451,
"FRA","ELDLYPOP","TOT","PC_POP","A","1985",12.91501,
"FRA","ELDLYPOP","TOT","PC_POP","A","1986",13.16361,
"FRA","ELDLYPOP","TOT","PC_POP","A","1987",13.39403,
"FRA","ELDLYPOP","TOT","PC_POP","A","1988",13.6122,
"FRA","ELDLYPOP","TOT","PC_POP","A","1989",13.81605,
"FRA","ELDLYPOP","TOT","PC_POP","A","1990",14.02791,
"FRA","ELDLYPOP","TOT","PC_POP","A","1991",14.25511,
"FRA","ELDLYPOP","TOT","PC_POP","A","1992",14.47538,
"FRA","ELDLYPOP","TOT","PC_POP","A","1993",14.69537,
"FRA","ELDLYPOP","TOT","PC_POP","A","1994",14.92434,
"FRA","ELDLYPOP","TOT","PC_POP","A","1995",15.16561,
"FRA","ELDLYPOP","TOT","PC_POP","A","1996",15.39789,
"FRA","ELDLYPOP","TOT","PC_POP","A","1997",15.61268,
"FRA","ELDLYPOP","TOT","PC_POP","A","1998",15.7965,
"FRA","ELDLYPOP","TOT","PC_POP","A","1999",15.94829,
"FRA","ELDLYPOP","TOT","PC_POP","A","2000",16.0781,
"FRA","ELDLYPOP","TOT","PC_POP","A","2001",16.18941,
"FRA","ELDLYPOP","TOT","PC_POP","A","2002",16.29036,
"FRA","ELDLYPOP","TOT","PC_POP","A","2003",16.36624,
"FRA","ELDLYPOP","TOT","PC_POP","A","2004",16.45546,
"FRA","ELDLYPOP","TOT","PC_POP","A","2005",16.53259,
"FRA","ELDLYPOP","TOT","PC_POP","A","2006",16.53568,
"FRA","ELDLYPOP","TOT","PC_POP","A","2007",16.54901,
"FRA","ELDLYPOP","TOT","PC_POP","A","2008",16.63101,
"FRA","ELDLYPOP","TOT","PC_POP","A","2009",16.73811,
"FRA","ELDLYPOP","TOT","PC_POP","A","2010",16.85302,
"FRA","ELDLYPOP","TOT","PC_POP","A","2011",17.11393,
"FRA","ELDLYPOP","TOT","PC_POP","A","2012",17.52355,
"FRA","ELDLYPOP","TOT","PC_POP","A","2013",17.94988,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1970",13.17538,
"DEU","ELDLYPOP","TOT","PC_POP","A","1971",13.41066,
"DEU","ELDLYPOP","TOT","PC_POP","A","1972",13.63342,
"DEU","ELDLYPOP","TOT","PC_POP","A","1973",13.86989,
"DEU","ELDLYPOP","TOT","PC_POP","A","1974",14.14413,
"DEU","ELDLYPOP","TOT","PC_POP","A","1975",14.45438,
"DEU","ELDLYPOP","TOT","PC_POP","A","1976",14.73566,
"DEU","ELDLYPOP","TOT","PC_POP","A","1977",15.01629,
"DEU","ELDLYPOP","TOT","PC_POP","A","1978",15.28527,
"DEU","ELDLYPOP","TOT","PC_POP","A","1979",15.48102,
"DEU","ELDLYPOP","TOT","PC_POP","A","1980",15.51343,
"DEU","ELDLYPOP","TOT","PC_POP","A","1981",15.32376,
"DEU","ELDLYPOP","TOT","PC_POP","A","1982",15.04429,
"DEU","ELDLYPOP","TOT","PC_POP","A","1983",14.77785,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1984",14.6792,
"DEU","ELDLYPOP","TOT","PC_POP","A","1985",14.83351,
"DEU","ELDLYPOP","TOT","PC_POP","A","1986",15.06239,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1987",15.30527,
"DEU","ELDLYPOP","TOT","PC_POP","A","1988",15.39788,
"DEU","ELDLYPOP","TOT","PC_POP","A","1989",15.37953,
"DEU","ELDLYPOP","TOT","PC_POP","A","1990",15.31287,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1991",14.60167,
"DEU","ELDLYPOP","TOT","PC_POP","A","1992",15.27266,
"DEU","ELDLYPOP","TOT","PC_POP","A","1993",15.65922,
"DEU","ELDLYPOP","TOT","PC_POP","A","1994",15.8311,
"DEU","ELDLYPOP","TOT","PC_POP","A","1995",16.14479,
"DEU","ELDLYPOP","TOT","PC_POP","A","1996",16.30747,
"DEU","ELDLYPOP","TOT","PC_POP","A","1997",16.48589,
"DEU","ELDLYPOP","TOT","PC_POP","A","1998",16.62827,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1999",16.84385,
"DEU","ELDLYPOP","TOT","PC_POP","A","2000",17.23832,
"DEU","ELDLYPOP","TOT","PC_POP","A","2001",17.64162,
"DEU","ELDLYPOP","TOT","PC_POP","A","2002",18.06539,
"DEU","ELDLYPOP","TOT","PC_POP","A","2003",18.58379,
"DEU","ELDLYPOP","TOT","PC_POP","A","2004",19.27119,
"DEU","ELDLYPOP","TOT","PC_POP","A","2005",19.22634,
"DEU","ELDLYPOP","TOT","PC_POP","A","2006",19.73679,
"DEU","ELDLYPOP","TOT","PC_POP","A","2007",20.23536,
"DEU","ELDLYPOP","TOT","PC_POP","A","2008",20.48335,
