"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","TAXGOODSERV","TOT","PC_GDP","A","2012",15.118,
"DNK","TAXGOODSERV","TOT","PC_GDP","A","2013",15.105,
"DNK","TAXGOODSERV","TOT","PC_GDP","A","2014",14.965,
"DNK","TAXGOODSERV","TOT","PC_GDP","A","2015",14.959,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2000",13.277,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2001",12.796,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2002",13.129,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2003",13.571,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2004",13.312,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2005",13.25,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2006",13.187,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2007",12.555,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2008",12.44,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2009",12.937,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2010",12.964,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2011",13.837,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2012",14.108,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2013",14.473,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2014",14.4,
"FIN","TAXGOODSERV","TOT","PC_GDP","A","2015",14.213,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2000",11.149,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2001",10.836,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2002",10.886,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2003",10.787,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2004",10.841,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2005",10.893,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2006",10.752,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2007",10.548,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2008",10.412,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2009",10.409,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2010",10.452,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2011",10.679,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2012",10.836,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2013",10.859,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2014",10.969,
"FRA","TAXGOODSERV","TOT","PC_GDP","A","2015",11.082,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2000",10.172,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2001",10.058,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2002",9.997,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2003",10.143,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2004",9.885,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2005",9.85,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2006",9.792,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2007",10.214,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2008",10.24,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2009",10.755,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2010",10.314,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2011",10.405,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2012",10.342,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2013",10.195,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2014",10.125,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2015",10.057,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2000",12.112,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2001",12.305,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2002",11.865,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2003",11.023,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2004",10.638,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2005",10.892,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2006",11.108,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2007",11.417,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2008",11.219,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2009",10.967,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2010",12.246,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2011",13.246,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2012",13.401,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2013",13.915,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2014",15.52,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2015",15.463,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2000",15.635,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2001",14.607,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2002",14.031,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2003",14.67,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2004",15.121,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2005",14.514,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2006",14.054,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2007",14.894,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2008",14.657,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2009",15.468,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2010",16.081,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2011",15.91,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2012",16.972,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2013",16.758,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2014",16.809,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2015",17.233,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2000",15.998,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2001",13.926,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2002",13.997,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2003",14.667,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2004",15.47,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2005",16.608,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2006",17.156,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2007",15.762,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2008",13.029,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2009",11.338,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2010",11.75,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2011",11.905,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2012",12.314,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2013",12.063,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2014",12.06,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2015",11.833,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2000",11.737,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2001",10.603,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2002",10.65,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2003",10.595,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2004",10.907,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2005",11.234,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2006",11.211,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2007",11.054,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2008",10.633,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2009",9.771,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2010",9.799,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2011",9.288,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2012",9.404,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2013",9.459,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2014",9.653,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","2015",7.706,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2000",11.323,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2001",10.813,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2002",10.716,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2003",10.303,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2004",10.388,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2005",10.344,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2006",10.635,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2007",10.538,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2008",10.345,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2009",10.44,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2010",11.009,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2011",11.254,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2012",11.624,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2013",11.469,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2014",11.801,
"ITA","TAXGOODSERV","TOT","PC_GDP","A","2015",11.739,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2000",5.134,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2001",5.193,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2002",5.181,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2003",5.139,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2004",5.221,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2005",5.3,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2006",5.235,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2007",5.118,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2008",5.119,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2009",5.14,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2010",5.146,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2011",5.265,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2012",5.281,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2013",5.337,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2014",6.33,
"JPN","TAXGOODSERV","TOT","PC_GDP","A","2015",6.757,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2000",8.229,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2001",8.628,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2002",8.501,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2003",8.41,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2004",7.947,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2005",7.724,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2006",7.664,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2007",7.751,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2008",7.795,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2009",7.558,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2010",7.885,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2011",7.545,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2012",7.725,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2013",7.466,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2014",7.365,
"KOR","TAXGOODSERV","TOT","PC_GDP","A","2015",7.079,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2000",9.804,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2001",9.751,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2002",10.076,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2003",10.346,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2004",10.955,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2005",10.976,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2006",9.955,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2007",10.133,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2008",10.326,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2009",10.847,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2010",10.384,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2011",10.604,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2012",10.994,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2013",10.739,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2014",11.035,
"LUX","TAXGOODSERV","TOT","PC_GDP","A","2015",9.466,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2000",5.815,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2001",6.236,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2002",6.338,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2003",6.026,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2004",5.362,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2005",4.981,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2006",5.021,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2007",4.975,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2008",5.331,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2009",5.026,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2010",5.335,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2011",5.086,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2012",5.021,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2013",4.736,
"MEX","TAXGOODSERV","TOT","PC_GDP","A","2014",5.426,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2000",10.749,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2001",11.064,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2002",10.876,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2003",11.024,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2004",11.148,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2005",11.155,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2006",11.302,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2007",11.154,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2008",11.026,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2009",10.818,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2010",11.106,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2011",10.784,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2012",10.728,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2013",10.888,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2014",11.103,
"NLD","TAXGOODSERV","TOT","PC_GDP","A","2015",11.17,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2000",11.288,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2001",11.382,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2002",11.68,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2003",11.696,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2004",11.576,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2005",11.571,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2006",11.528,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2007",10.728,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2008",11.103,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2009",11.073,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2010",11.995,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2011",12.102,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2012",12.274,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2013",11.985,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2014",12.501,
"NZL","TAXGOODSERV","TOT","PC_GDP","A","2015",12.612,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2000",13.308,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2001",13.055,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2002",13.108,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2003",12.715,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2004",12.394,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2005",11.817,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2006",11.707,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2007",12.015,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2008",10.775,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2009",11.483,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2010",11.554,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2011",11.109,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2012",10.936,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2013",11.022,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2014",11.109,
"NOR","TAXGOODSERV","TOT","PC_GDP","A","2015",11.573,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2000",11.63,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2001",11.538,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2002",12.187,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2003",12.217,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2004",12.177,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2005",12.589,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2006",12.842,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2007",13.085,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2008",13.143,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2009",11.677,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2010",12.342,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2011",12.477,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2012",11.665,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2013",11.518,
"POL","TAXGOODSERV","TOT","PC_GDP","A","2014",11.57,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2000",12.509,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2001",12.581,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2002",13.004,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2003",13.564,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2004",12.87,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2005",13.509,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2006",13.741,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2007",13.236,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2008",12.894,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2009",11.573,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2010",12.229,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2011",12.871,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2012",12.931,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2013",12.708,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2014",13.042,
"PRT","TAXGOODSERV","TOT","PC_GDP","A","2015",13.293,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2000",12.158,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2001",11.044,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2002",11.242,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2003",11.748,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2004",12.019,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2005",12.324,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2006",11.16,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2007",11.049,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2008",10.432,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2009",10.429,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2010",10.087,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2011",10.489,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2012",9.924,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2013",10.424,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2014",10.694,
"SVK","TAXGOODSERV","TOT","PC_GDP","A","2015",10.962,
"ESP","TAXGOODSERV","TOT","PC_GDP","A","2000",9.845,
"ESP","TAXGOODSERV","TOT","PC_GDP","A","2001",9.506,
"ESP","TAXGOODSERV","TOT","PC_GDP","A","2002",9.314,
"ESP","TAXGOODSERV","TOT","PC_GDP","A","2003",9.431,
"ESP","TAXGOODSERV","TOT","PC_GDP","A","2004",9.643,
